,Z1,Z2,merged_branchcoords,tips_type
10264,-2.59832333608305,0.391730092447348,2,pheno2_31
10265,-2.93154422071451,1.53353650360632,1,pheno1_left1
10266,-1.19579746299591,-0.418220645719732,3,pheno3_2
10267,-2.60630335299009,0.351175002425213,2,pheno2_31
10268,-2.93146976858481,1.56671265513096,1,pheno1_left1
10269,-2.6209745679443,0.409962648923665,2,pheno2_31
10270,-2.5572593102259,0.360777907781128,2,pheno2_31
10271,-2.67065018007892,0.376839882484198,2,pheno2_32
10272,-2.71329740332515,1.3745022518202,1,pheno1_left1
10273,-2.62171233608298,0.383926128257357,2,pheno2_31
10274,-2.63809803023282,0.361224526699174,2,pheno2_32
10275,-2.70258527473644,0.430853031535725,2,pheno2_32
10276,-2.06845998426045,1.42352768296623,1,pheno1_right1
10277,-2.69515920315824,0.453564577802357,2,pheno2_32
10278,-2.70747286572528,0.437729112530023,2,pheno2_32
10279,1.6093073057184,0.525345273495029,5,pheno5_2
10280,2.07470877567576,0.765767093906228,5,pheno5_4
10281,1.62952651771887,0.515870726494897,5,pheno5_2
10282,2.76324444413961,1.17469435343267,5,pheno5_5
10283,2.73660270170297,1.15718029891216,5,pheno5_5
10284,2.74471743924894,1.1274653642744,5,pheno5_5
10285,2.71096748547498,1.13937110032938,5,pheno5_5
10286,2.56475367808202,1.43785896755007,5,pheno5_6
10287,2.71338370598908,1.12838417814809,5,pheno5_5
10288,2.74757247987836,1.17970829069372,5,pheno5_5
10289,2.75044287032797,1.13620690128734,5,pheno5_5
10290,2.73157414305243,1.17535276631491,5,pheno5_5
10291,2.70346438448028,1.17134429586654,5,pheno5_5
10292,2.60850590294755,1.52390095447365,5,pheno5_6
10293,2.54866097984628,1.42516833359272,5,pheno5_6
10294,2.79563332700213,1.16711184196664,5,pheno5_5
10295,2.71611400607686,1.14385614079457,5,pheno5_5
10296,2.69750964109911,1.1753911221787,5,pheno5_5
10297,2.61376644724977,1.54722605177544,5,pheno5_6
10298,1.81650980168325,-0.383340860891933,4,pheno4_3
10299,1.10357488967356,-0.763613654030417,4,pheno4_1
10300,1.31325970728831,-0.60341653187863,4,pheno4_2
10301,0.855649550894448,-0.853776473392318,4,pheno4_1
10302,0.720921731125665,-0.9155441163884,4,pheno4_1
10303,1.16611132574067,-0.650198529102046,4,pheno4_1
10304,1.27842314990479,-0.567856115338219,4,pheno4_2
10305,1.31487027249624,-0.536701904272583,4,pheno4_2
10306,1.31236655959309,-0.54431070397259,4,pheno4_2
10307,2.05409532381151,0.363927503838157,5,pheno5_1
10308,1.61442487047156,0.474163474897265,5,pheno5_2
10309,1.7834595373499,-0.332651599348415,4,pheno4_3
10310,0.240585042577474,-2.05262564541036,6,pheno6_1
10311,0.250232115640953,-1.85060403642353,6,pheno6_1
10312,0.212675316485036,-2.04725076128661,6,pheno6_1
10313,-1.94081069595977,1.79339937662509,1,pheno1_right1
10314,-1.35406095295344,0.651405790545511,2,pheno2_4
10315,1.95314452959257,0.89583789503163,5,pheno5_4
10316,-1.93463735869475,1.81328373659953,1,pheno1_right2
10317,-1.82859869460438,1.91753782837349,1,pheno1_right2
10318,-1.81819827036722,1.9221786089803,1,pheno1_right2
10319,-1.27565657483612,0.779864769483552,2,pheno2_4
10320,-2.04166104899822,1.78372410837948,1,pheno1_right1
10321,-0.613680587002911,-0.439519501502992,3,pheno3_3
10322,1.3858661034289,-0.624096535494561,4,pheno4_2
10323,1.07744094504204,-0.722863161451554,4,pheno4_1
10324,1.29308980056212,-0.56958211707818,4,pheno4_2
10325,2.6167054094694,0.23420225977558,5,pheno5_31
10326,2.52664031665747,0.234943883016101,5,pheno5_31
10327,-3.03624731424623,1.55816272123695,1,pheno1_left2
10328,-2.9912264411647,1.5296039263023,1,pheno1_left2
10329,3.12132773888059,0.336166383129705,5,pheno5_32
10330,3.12728834485472,0.290545939109197,5,pheno5_32
10331,3.03805819021713,0.312747049278525,5,pheno5_31
10332,3.08925279852619,0.362021871764468,5,pheno5_31
10333,2.69809967386085,1.12987572669261,5,pheno5_5
10334,2.0217411052162,-0.017706057120625,4,pheno4_2
10335,-0.340259477044313,-3.53369091016611,6,pheno6_3
10336,2.6725528662187,1.11556115571353,5,pheno5_5
10337,2.68412380088987,1.14785157998182,5,pheno5_5
10338,2.16593335871965,0.686553720432408,5,pheno5_1
10339,2.50349206747088,1.52216117157163,5,pheno5_6
10340,3.11828097645594,0.321986641876695,5,pheno5_32
10341,2.71674851009376,1.14739760958528,5,pheno5_5
10342,2.6406085609192,0.257776252426297,5,pheno5_31
10343,2.88617280111204,1.23742872474017,5,pheno5_5
10344,2.50290849702462,1.50529062661738,5,pheno5_6
10345,2.74976275307386,1.1868476460828,5,pheno5_5
10346,2.75063042493797,1.67778244284761,5,pheno5_6
10347,2.78806722312529,1.1700502478024,5,pheno5_5
10348,2.72838060115336,1.16574593681185,5,pheno5_5
10349,-1.30457855454951,0.71107964802419,2,pheno2_4
10350,2.58548724299864,1.48940847516526,5,pheno5_6
10351,2.49456125183348,1.50561322351603,5,pheno5_6
10352,2.5690588916336,1.51740282977821,5,pheno5_6
10353,2.70068350798441,1.18666350763945,5,pheno5_5
10354,2.52795916824564,1.51701747008372,5,pheno5_6
10355,2.58637986471637,1.50992472289121,5,pheno5_6
10356,2.55090593692965,1.449554879372,5,pheno5_6
10357,2.64024531305267,1.12093971837749,5,pheno5_5
10358,-2.57346144135607,0.347394155554924,2,pheno2_31
10359,-2.73843418845273,0.429394467452538,2,pheno2_32
10360,-2.63229780269006,0.440358199683089,2,pheno2_32
10361,-2.65552076361122,1.34439564912144,1,pheno1_left1
10362,-2.04839388521122,1.64034103965934,1,pheno1_right1
10363,-2.59706266863317,0.337499015997719,2,pheno2_31
10364,-2.63184370732177,0.322545789850369,2,pheno2_32
10365,-2.80502224588297,1.47776017492331,1,pheno1_left1
10366,-2.46363550032914,1.16889296807748,1,pheno1_left1
10367,-2.66066198690324,0.396399342408238,2,pheno2_32
10368,-2.66615712098164,0.377234692759767,2,pheno2_32
10369,-2.8605865870741,1.48802896689641,1,pheno1_left1
10370,-2.64793659540861,0.316304729887,2,pheno2_32
10371,-2.60106776215866,0.334190459751006,2,pheno2_31
10372,-2.64021245765695,0.410463075713877,2,pheno2_32
10373,-2.62187878796549,0.414641369461876,2,pheno2_31
10374,-2.52479518639973,0.367289658068928,2,pheno2_31
10375,-2.60778683117612,0.380643373838595,2,pheno2_31
10376,-2.58140303420541,1.27939145586319,1,pheno1_left1
10377,-1.25322819632696,-1.30920137120475,3,pheno3_41
10378,-1.23672283024803,-1.33461363054032,3,pheno3_41
10379,-1.38102169142679,-0.335966659156004,2,pheno2_1
10380,-1.56357444578604,-0.175008548041479,2,pheno2_1
10381,-1.44258824539227,-0.227117188826736,2,pheno2_1
10382,-1.97516517838115,-0.182054947565189,2,pheno2_2
10383,-1.03517175286736,-0.520793456322744,3,pheno3_2
10384,1.5570048982236,0.522125355888923,5,pheno5_2
10385,1.54904372130588,0.495408719768031,5,pheno5_2
10386,1.52205077227848,0.502324993287846,5,pheno5_2
10387,1.53259494898349,0.552314328862796,5,pheno5_2
10388,-1.13288329010197,-1.38168931212774,3,pheno3_42
10389,0.100817453102465,-1.76583878038833,6,pheno6_1
10390,-1.05241419414581,-1.21861816480802,3,pheno3_41
10391,0.209932963586673,-1.37060517444345,6,pheno6_1
10392,0.0354893076723492,-2.14746199745884,6,pheno6_1
10393,-0.0910330633695378,-2.60347557325708,6,pheno6_2
10394,-1.0249560549196,-1.07855866920542,3,pheno3_41
10395,0.0347387624700414,-2.1071397022125,6,pheno6_1
10396,-0.0347247863424753,-2.47080533012475,6,pheno6_2
10397,-0.808153260585458,-0.549665512396134,3,pheno3_2
10398,-1.1213663509619,-1.44413951461544,3,pheno3_42
10399,0.121140496452612,-1.93959427537832,6,pheno6_1
10400,-0.005944593198456,-2.36053668475596,6,pheno6_2
10401,0.0720116761498869,-2.17556336718003,6,pheno6_1
10402,-0.013435723102462,-2.34320955838644,6,pheno6_2
10403,0.0322271527063341,-2.18147513631162,6,pheno6_1
10404,0.0265962022852318,-2.18664400316644,6,pheno6_1
10405,0.0842630735716574,-1.76272344218694,6,pheno6_1
10406,0.392720683425039,-1.03220547013869,4,pheno4_1
10407,0.0698637102380411,-2.280464411586,6,pheno6_1
10408,-1.07431457968211,-1.27196393289577,3,pheno3_41
10409,0.166968265413381,-1.47409907843101,6,pheno6_1
10410,0.0934584169198015,-1.8841390649857,6,pheno6_1
10411,0.0923205108721485,-1.98996660485299,6,pheno6_1
10412,0.148171793143125,-1.64879428547393,6,pheno6_1
10413,0.0933156984267182,-2.13768089480323,6,pheno6_1
10414,-1.07994644968712,-1.23129950732758,3,pheno3_41
10415,0.165713660777567,-2.00468039819558,6,pheno6_1
10416,0.0755079799478444,-1.91445485927636,6,pheno6_1
10417,0.0948911988582634,-1.89255586678726,6,pheno6_1
10418,0.114758850538893,-1.72644114239604,6,pheno6_1
10419,-1.07442729825251,-1.27788936655912,3,pheno3_41
10420,-1.08747200559014,-1.31996357404403,3,pheno3_41
10421,0.801716340885413,-0.805196248595847,4,pheno4_1
10422,-1.21011890568949,-1.3915505567812,3,pheno3_42
10423,-1.95868362228053,-0.0484501525097061,2,pheno2_2
10424,-1.07772911487194,-1.25799358314994,3,pheno3_41
10425,1.82548305450814,-0.452782104834168,4,pheno4_3
10426,1.57898191297318,-0.530563713660139,4,pheno4_2
10427,-0.0317174855543503,-0.928563837250194,3,pheno3_1
10428,-1.98450443458183,-0.0356944529739216,2,pheno2_2
10429,-1.97153897155685,-0.0325596136158464,2,pheno2_2
10430,-1.92451060567639,1.67786197528698,1,pheno1_right1
10431,-2.69069192735672,1.38866989987721,1,pheno1_left1
10432,-2.97530653286311,1.58005483684954,1,pheno1_left2
10433,-1.91978081426051,1.79872603322047,1,pheno1_right1
10434,-2.62378911257468,0.431896391757149,2,pheno2_31
10435,-2.65963333658767,0.342476686147628,2,pheno2_32
10436,-2.65566549271521,0.405047661560745,2,pheno2_32
10437,-1.9684430281652,-0.0384390430267206,2,pheno2_2
10438,-1.40005143005385,-0.23462529539515,2,pheno2_1
10439,-1.45953572994224,0.601230633040839,2,pheno2_4
10440,-1.83209487714794,0.149684978574368,2,pheno2_2
10441,-1.98089914731536,0.737120027347834,2,pheno2_5
10442,-1.15459084342516,-0.384141850316576,2,pheno2_1
10443,-1.18306845782088,-0.39555459831916,2,pheno2_1
10444,-1.43442385708202,0.591868408340969,2,pheno2_4
10445,-1.50311208351193,-0.14980047620369,2,pheno2_1
10446,-2.61942205175337,0.403117833089381,2,pheno2_31
10447,-1.51560599862299,0.609380809946335,2,pheno2_4
10448,-1.29429404485377,0.689200169500897,2,pheno2_4
10449,-1.65400198173784,0.0243898049679514,2,pheno2_1
10450,-1.97975653553092,-0.0262226308829105,2,pheno2_2
10451,-1.08828874387021,-0.42916260163879,3,pheno3_2
10452,1.43082821396425,-0.532555748439604,4,pheno4_2
10453,1.35930149982217,-0.60535369470924,4,pheno4_2
10454,1.7443484894162,-0.318753633601574,4,pheno4_3
10455,-2.02207659314405,1.57185526027207,1,pheno1_right1
10456,-1.9789913891676,0.875370595020602,2,pheno2_5
10457,-1.99230525235575,0.818856997582495,2,pheno2_5
10458,-1.08114656399778,-0.478864442145001,3,pheno3_2
10459,2.3709373239741,0.981104637459609,5,pheno5_1
10460,2.30858418890576,0.901170777252715,5,pheno5_1
10461,-2.97988764887559,1.54187576630743,1,pheno1_left2
10462,-2.03924178036494,1.55112274621801,1,pheno1_right1
10463,-2.03743395584494,1.59512379914884,1,pheno1_right1
10464,-2.6310126496284,0.427474457390654,2,pheno2_32
10465,-2.26151576186506,1.05681846935029,1,pheno1_left1
10466,-2.59454423353642,0.32730163166494,2,pheno2_31
10467,-2.75906328304842,1.40602374173711,1,pheno1_left1
10468,-2.48733290573304,1.18749423291477,1,pheno1_left1
10469,-2.21989695839142,1.00521053328942,1,pheno1_left1
10470,-2.88188184038487,1.54365271011782,1,pheno1_left1
10471,-3.02053853271005,1.53648255763703,1,pheno1_left2
10472,-2.95765384431204,1.5250209102881,1,pheno1_left2
10473,-2.95315700081851,1.58317884240397,1,pheno1_left2
10474,-2.62206064835951,0.399614756171724,2,pheno2_31
10475,-2.61339347870506,0.410782439354863,2,pheno2_31
10476,-2.63791893020233,0.34058837813077,2,pheno2_32
10477,-2.76349241665181,1.41538760841362,1,pheno1_left1
10478,2.65539848937249,1.13797529239238,5,pheno5_5
10479,0.0509903683504848,-1.04465646696376,3,pheno3_1
10480,-0.101663169919539,-0.918555782811199,3,pheno3_1
10481,-0.138974749076481,-0.890054216982942,3,pheno3_1
10482,-0.0719362805168957,-0.912396048147973,3,pheno3_1
10483,-1.31877615835662,0.699588092232238,2,pheno2_4
10484,-1.27633707016424,0.708600786394861,2,pheno2_4
10485,0.707352418722055,-0.936188692145749,4,pheno4_1
10486,-1.88026972160601,0.0852855001548872,2,pheno2_2
10487,-2.62718922895231,0.376015660345979,2,pheno2_31
10488,-2.64351729032472,0.442482998943727,2,pheno2_32
10489,-2.05314349837493,1.3765300287487,1,pheno1_right1
10490,-1.9896526541036,0.301382775210427,2,pheno2_31
10491,-1.22135199146485,-0.445045199054415,3,pheno3_2
10492,3.17317575396771,0.207718465160925,5,pheno5_32
10493,3.14268646575606,0.278747972074113,5,pheno5_32
10494,-0.348725687718725,-3.59259877467793,6,pheno6_3
10495,3.18325613749427,0.229036795481156,5,pheno5_32
10496,2.72349893318108,0.174222193060568,5,pheno5_31
10497,2.46676348450808,1.54113984435546,5,pheno5_6
10498,2.50340736389037,1.61403381462615,5,pheno5_6
10499,0.125935603229671,-2.20135588356991,6,pheno6_1
10500,1.29762581381578,-0.579528602846793,4,pheno4_2
10501,2.40247237781303,0.194611695283453,5,pheno5_31
10502,-1.82351545418108,1.94320346459935,1,pheno1_right2
10503,-1.91033975737542,1.90520564194271,1,pheno1_right2
10504,-1.56423418609731,0.532996097207435,2,pheno2_4
10505,0.973775012913993,-0.739180673715581,4,pheno4_1
10506,-0.588956941223466,-0.404964578662949,3,pheno3_3
10507,-0.254672857047818,-0.842736354756363,3,pheno3_1
10508,-0.589981169963076,-0.655888984460433,3,pheno3_1
10509,-3.06041766366289,1.78802099761042,1,pheno1_left2
10510,-2.96270706348734,1.64506328008759,1,pheno1_left2
10511,-2.98503994402304,1.74716590569575,1,pheno1_left2
10512,2.46784634248506,1.52357939501012,5,pheno5_6
10513,2.51934628609465,1.54339205628737,5,pheno5_6
10514,2.0673423734018,0.803292381120525,5,pheno5_4
10515,-0.626645560496672,-0.383472910994645,3,pheno3_3
10516,-2.67908946135076,0.304352927731582,2,pheno2_32
10517,-2.60874784501864,0.287345332843986,2,pheno2_31
10518,-2.64607223194225,0.328365115638862,2,pheno2_32
10519,-1.57840392296628,-0.124150774829219,2,pheno2_1
10520,2.75732813323698,1.17532405685627,5,pheno5_5
10521,2.54991710528349,1.53350389881072,5,pheno5_6
10522,2.6839282961557,1.57441276561861,5,pheno5_6
10523,2.50465071887773,1.56518226996298,5,pheno5_6
10524,2.59588386693231,1.51009127952525,5,pheno5_6
10525,2.58068006064505,1.54513191263314,5,pheno5_6
10526,2.60540144919419,1.53620090168394,5,pheno5_6
10527,2.54811579696646,1.55007251349451,5,pheno5_6
10528,2.62516074402077,1.60226431790145,5,pheno5_6
10529,2.63238188831129,1.55669035494208,5,pheno5_6
10530,2.75186821218713,1.22020254614388,5,pheno5_5
10531,2.63950873280919,1.58430769062118,5,pheno5_6
10532,2.59021890168378,1.62774978950871,5,pheno5_6
10533,2.58666542484307,1.54953342708618,5,pheno5_6
10534,2.75527049699927,1.18173035995204,5,pheno5_5
10535,2.61379286149477,1.6661296247757,5,pheno5_6
10536,2.64866107884713,1.67817437039976,5,pheno5_6
10537,2.56533506450462,1.71890066969017,5,pheno5_6
10538,2.6385180344184,1.5524212351326,5,pheno5_6
10539,2.55861124805839,1.69968713342957,5,pheno5_6
10540,2.58065447055945,1.70249650398684,5,pheno5_6
10541,2.49208235116308,1.70248653319771,5,pheno5_6
10542,2.64660083730954,1.54070638403296,5,pheno5_6
10543,-1.69393153260283,0.0560128531498122,2,pheno2_1
10544,-1.39467542802796,-0.237162210704542,2,pheno2_1
10545,-1.94934123563566,-0.0501904997865335,2,pheno2_2
10546,-1.45489256717586,-0.193878767830318,2,pheno2_1
10547,2.08735844712204,0.0602517196058392,4,pheno4_2
10548,2.73552500062228,1.1259215092026,5,pheno5_5
10549,1.4973984639028,-0.472634976392637,4,pheno4_2
10550,1.61211663478533,0.524710369721775,5,pheno5_2
10551,2.08334773913433,0.7611087064853,5,pheno5_4
10552,1.67986743108003,0.518604756372003,5,pheno5_2
10553,1.62018946249458,0.533664182686325,5,pheno5_2
10554,2.06155885437214,0.733170879810845,5,pheno5_4
10555,-1.3061819266864,0.681830923790101,2,pheno2_4
10556,-1.26656627349527,0.682332004670981,2,pheno2_4
10557,-0.361751172578154,-3.49833319210108,6,pheno6_2
10558,-1.18689284868492,-1.32628921263201,3,pheno3_41
10559,-1.17101906684092,-1.40650894992795,3,pheno3_42
10560,-1.21019116802916,-1.38464347757568,3,pheno3_42
10561,-1.20211415730905,-1.36225245529298,3,pheno3_42
10562,-1.22264458196664,-1.36794438432635,3,pheno3_42
10563,-1.19076526442021,-1.30775940711593,3,pheno3_41
10564,-1.22626211395723,-1.37025966901813,3,pheno3_42
10565,-1.16029220403935,-1.19380401689083,3,pheno3_41
10566,-1.19217290379527,-1.35466933423067,3,pheno3_42
10567,-1.18492898488461,-1.29777713554002,3,pheno3_41
10568,-1.19032697002958,-1.29190853827681,3,pheno3_41
10569,2.0831630226185,0.716544315428112,5,pheno5_4
10570,2.14531249995129,0.68685299180246,5,pheno5_4
10571,2.12825875958005,0.694252618206408,5,pheno5_4
10572,1.9844234783833,0.452643244340672,5,pheno5_2
10573,2.09237907723541,0.729892921718707,5,pheno5_4
10574,1.61684987637711,0.493498228627424,5,pheno5_2
10575,2.28598545583024,0.86146605837772,5,pheno5_1
10576,2.08577265034571,0.723664753248638,5,pheno5_4
10577,1.83980232376225,-0.479360098169109,4,pheno4_3
10578,-0.339775174089664,-3.54731186416808,6,pheno6_3
10579,-1.13789574068778,-1.28997477289296,3,pheno3_41
10580,-3.00685787889426,1.6941570552479,1,pheno1_left2
10581,3.05761860220264,0.318994979212766,5,pheno5_31
10582,2.30416937036358,0.213796483280988,5,pheno5_31
10583,3.10845229444852,0.337715994077208,5,pheno5_32
10584,-0.37497214025153,-3.61873568760695,6,pheno6_3
10585,3.17344832085847,0.376057306316152,5,pheno5_32
10586,-1.0588182957284,-0.964637592019396,3,pheno3_41
10587,3.15501282972972,0.30232822278522,5,pheno5_32
10588,-0.322238606929125,-3.71967716602522,6,pheno6_3
10589,3.21221767191304,0.372536021610641,5,pheno5_32
10590,3.18256246028548,0.308513616047748,5,pheno5_32
10591,3.18971955515953,0.267765723659451,5,pheno5_32
10592,3.17009759711104,0.323638585521708,5,pheno5_32
10593,3.14624729714324,0.310702358801054,5,pheno5_32
10594,3.20139385017747,0.339257411313073,5,pheno5_32
10595,3.23021688584846,0.333097557098349,5,pheno5_32
10596,3.21035540404083,0.322330169425663,5,pheno5_32
10597,3.24065892206673,0.314076395148961,5,pheno5_32
10598,2.4205674792232,0.194195441205349,5,pheno5_31
10599,-0.357146713437241,-3.56140697093027,6,pheno6_3
10600,-0.33760865002921,-3.58310762725954,6,pheno6_3
10601,-0.293709545815965,-3.65390270782074,6,pheno6_3
10602,-0.293703119148668,-3.54243084581923,6,pheno6_3
10603,-0.343925197519523,-3.56708036849977,6,pheno6_3
10604,-0.120703721102239,-2.9576913733545,6,pheno6_2
10605,-1.07267168291875,-1.20846021646158,3,pheno3_41
10606,0.772104165211597,-0.862808783672064,4,pheno4_1
10607,3.14983594567885,0.275836461028916,5,pheno5_32
10608,1.54338278005473,-0.47416687445137,4,pheno4_2
10609,2.35115709205129,0.224805831589966,5,pheno5_31
10610,2.72256813936886,0.199458110553539,5,pheno5_31
10611,2.41547917265153,0.191381447700874,5,pheno5_31
10612,2.53677168686468,0.193264339555818,5,pheno5_31
10613,2.29818408572134,0.182866636119601,5,pheno5_31
10614,2.00063121382051,-0.0255136385840174,4,pheno4_2
10615,1.96846284463285,-0.0557190505687864,4,pheno4_2
10616,1.60305707064603,0.474532732765311,5,pheno5_2
10617,1.50400917367306,-0.454662519364191,4,pheno4_2
10618,0.0070085628553352,-0.922997208646952,3,pheno3_1
10619,0.407161015443822,-1.02918757381562,4,pheno4_1
10620,-0.0846322459550626,-0.93807550098676,3,pheno3_1
10621,-0.840395405594626,-0.571203656861221,3,pheno3_2
10622,-0.959572009073381,-0.640878302054323,3,pheno3_41
10623,2.04031641114616,0.461426285505991,5,pheno5_2
10624,2.06246254639198,0.321572600474244,5,pheno5_1
10625,2.09594686748467,0.512416282104602,5,pheno5_1
10626,1.64155768769994,0.494635211249125,5,pheno5_2
10627,2.25615387753123,0.816189925759302,5,pheno5_1
10628,2.0469925735618,0.760427440689727,5,pheno5_4
10629,-1.35295115844446,0.68207869004178,2,pheno2_4
10630,2.29948176764439,0.821466636470395,5,pheno5_1
10631,2.50217869916018,1.3789041597715,5,pheno5_6
10632,0.135244780967449,-1.00676810752393,3,pheno3_1
10633,-0.641560202868246,-0.406368034021769,3,pheno3_3
10634,-1.33429937239997,0.661304586879943,2,pheno2_4
10635,-0.6555716624969,-0.408811186520026,3,pheno3_3
10636,-1.9975222039599,1.62013120953483,1,pheno1_right1
10637,-1.81487622765256,0.474673768806668,2,pheno2_4
10638,-2.04250066327465,1.38966997150038,1,pheno1_right1
10639,-2.53571032841474,1.23584376201988,1,pheno1_left1
10640,-1.06395052498905,-0.913632042272778,3,pheno3_41
10641,-1.57458847108237,0.524934838293753,2,pheno2_4
10642,2.0351655701419,-0.566540722840357,4,pheno4_3
10643,-2.72345517753476,0.421807669402905,2,pheno2_32
10644,-0.649855597838515,-0.432641067124671,3,pheno3_3
10645,-0.63357615147384,-0.391741552340186,3,pheno3_3
10646,3.17557542720005,0.23620349622801,5,pheno5_32
10647,-1.28269542882821,-1.48047763764401,3,pheno3_42
10648,-1.25554946831895,-1.42846068060787,3,pheno3_42
10649,1.59677424568131,0.537282652813781,5,pheno5_2
10650,2.70174629821153,0.283825256388524,5,pheno5_31
10651,2.82895647178494,0.239656537524647,5,pheno5_31
10652,1.07639483605299,-0.768596019474093,4,pheno4_1
10653,0.189452949928726,-1.63360425575208,6,pheno6_1
10654,0.146732585760781,-2.03259300510646,6,pheno6_1
10655,0.220585890240699,-1.90277460178537,6,pheno6_1
10656,0.208820667352588,-1.44847524285305,6,pheno6_1
10657,-1.06673630090382,-1.06688057270134,3,pheno3_41
10658,-1.50332630871409,-0.179573502251974,2,pheno2_1
10659,-1.25328079931071,-1.35976281902269,3,pheno3_42
10660,-1.87106737734423,0.261280180215593,2,pheno2_31
10661,-2.05274850539614,1.36965768625265,1,pheno1_right1
10662,-2.59786564091378,0.384138547149543,2,pheno2_31
10663,-2.52800597764181,1.21521201703829,1,pheno1_left1
10664,-1.28553055495655,-1.44825643170479,3,pheno3_42
10665,-1.27787621989835,-1.4151895060297,3,pheno3_42
10666,-2.65427271827387,0.459356892413799,2,pheno2_32
10667,-2.64581570407334,0.289069668806589,2,pheno2_32
10668,-1.22419453049517,-1.35066421751446,3,pheno3_41
10669,-1.38061740695539,-0.342295123479612,2,pheno2_1
10670,-2.63690408712512,0.317486980724393,2,pheno2_32
10671,-2.00502760147815,-0.0421307525754634,2,pheno2_2
10672,-2.62155207621815,0.301850634936327,2,pheno2_31
10673,-2.65545831966575,1.32897187761286,1,pheno1_left1
10674,-2.66937537495931,0.426893473343654,2,pheno2_32
10675,1.56259849984595,0.502882370037533,5,pheno5_2
10676,1.18953409037973,-0.594663429325131,4,pheno4_1
10677,-0.984120117666279,-0.599516568558703,3,pheno3_41
10678,-1.94469128408906,-0.0322827310862831,2,pheno2_2
10679,-1.1863726755393,-1.30738240234713,3,pheno3_41
10680,-1.17514392360715,-1.35042622846257,3,pheno3_41
10681,-1.96028969367754,-0.166605938393412,2,pheno2_2
10682,-1.22193642615612,-0.468021891946761,3,pheno3_2
10683,-1.23512585981381,-0.457881639101091,3,pheno3_2
10684,-1.21336258397336,-1.29971856894421,3,pheno3_41
10685,-1.72111800716883,0.0136933521106095,2,pheno2_1
10686,-1.95725047866548,-0.0335615708530503,2,pheno2_2
10687,-1.22808921643273,-1.32722028023389,3,pheno3_41
10688,-1.24022728694065,-1.30953405391987,3,pheno3_41
10689,-1.98902390405678,-0.0702129971567441,2,pheno2_2
10690,-1.24363970074654,-1.34138909650858,3,pheno3_41
10691,-1.04852986813594,-1.15882842656189,3,pheno3_41
10692,-1.07037325199394,-0.996193647136853,3,pheno3_41
10693,0.0540283822056039,-1.91890797107265,6,pheno6_1
10694,-1.26199052408345,0.787602708485798,2,pheno2_4
10695,-1.31281828253303,0.728555138373377,2,pheno2_4
10696,-2.06343655829652,1.08681985248006,1,pheno1_right1
10697,-0.60980327963893,-0.317878095445597,3,pheno3_3
10698,2.04115061894672,0.465580653775382,5,pheno5_2
10699,2.5290577074833,1.25876392105001,5,pheno5_6
10700,1.31721333704593,-0.745674250394076,4,pheno4_2
10701,2.513471530436,1.25371093805859,5,pheno5_6
10702,1.96133047676425,0.0385789811364141,4,pheno4_2
10703,2.05473729525461,0.727710717427719,5,pheno5_4
10704,1.71773246981576,0.455289909541897,5,pheno5_2
10705,1.74585502028471,0.487787557081222,5,pheno5_2
10706,0.208315455962566,-1.26545735823202,6,pheno6_1
10707,2.09696071925372,0.728433644633584,5,pheno5_4
10708,1.63264949006754,0.467289807416896,5,pheno5_2
10709,1.7696326558215,-0.319829341174092,4,pheno4_3
10710,2.38426738973462,0.221239905352153,5,pheno5_31
10711,1.77134975986816,-0.324452681099767,4,pheno4_3
10712,-2.76145798172905,1.4477703925663,1,pheno1_left1
10713,-2.04266502212731,1.8303677801303,1,pheno1_right2
10714,-2.0318680474918,1.88077279893304,1,pheno1_right2
10715,-2.73792600785703,1.39013762233674,1,pheno1_left1
10716,-2.04207878337246,1.79290350435395,1,pheno1_right1
10717,-2.77588520045788,1.46573272139897,1,pheno1_left1
10718,-2.60198723100436,0.403564292578085,2,pheno2_31
10719,-2.5164230390963,1.22318318010475,1,pheno1_left1
10720,-2.01093714735879,1.43235143787022,1,pheno1_right1
10721,-1.25039318578535,0.839858810547939,2,pheno2_4
10722,-2.03412535732764,1.54372949836705,1,pheno1_right1
10723,-1.9994004547721,1.87383126155141,1,pheno1_right2
10724,-2.00466072060935,1.85144741081867,1,pheno1_right2
10725,-2.63366872837112,0.419452990112493,2,pheno2_32
10726,-2.60752972590543,0.405475992604543,2,pheno2_31
10727,-2.01812685281903,1.88037223456065,1,pheno1_right2
10728,-2.02676573573176,-0.137174183698258,2,pheno2_2
10729,-2.63018951413753,0.450830158963705,2,pheno2_32
10730,-2.61092208186624,0.371126790667617,2,pheno2_31
10731,-2.6371995604632,0.395436627117382,2,pheno2_32
10732,-2.63468029413757,0.403661433327333,2,pheno2_32
10733,-1.35054629623653,-1.42718218919095,3,pheno3_42
10734,3.1145371560974,0.320133862067833,5,pheno5_32
10735,3.16920182835597,0.360489391065816,5,pheno5_32
10736,-0.406072240541181,-3.51729221580642,6,pheno6_2
10737,1.83286276292669,0.479013322530985,5,pheno5_2
10738,2.54157690764777,1.38274109813051,5,pheno5_6
10739,-2.89995840471976,1.54186278244686,1,pheno1_left1
10740,-2.6617640041325,0.386721101044811,2,pheno2_32
10741,-2.00403938303283,0.905082471395701,2,pheno2_5
10742,-2.64187654263501,1.32179263800336,1,pheno1_left1
10743,-2.79301741303218,1.44009721622296,1,pheno1_left1
